AbrahamDLC;Sons of Abraham;Les Fils d'Abraham (Sons of Abraham);Sons of Abraham;;Hijos de Abraham;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC015;Example Units:;Exemples d'unités;Beispiele für Einheiten:;;Ejemplos de unidades:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC016;Example Portraits:;Exemples de portraits;Beispiele für Porträts:;;Ejemplos de retratos:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC020;Example Portraits:;Exemples de portraits;Beispiele für Porträts:;;Ejemplos de retratos:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC021;Example Units:;Exemples d'unités;Beispiele für Einheiten:;;Ejemplos de unidades:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC027;Example Units:;Exemples d'unités;Beispiele für Einheiten:;;Ejemplos de unidades:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC028;Example Portraits:;Exemples de portraits;Beispiele für Porträts:;;Ejemplos de retratos:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC029;Interesting characters to play:;Personnages intéressants :;Interessante Charaktere:;;Personajes interesantes:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC033;Example Units:;Exemples d'unités;Beispiele für Einheiten:;;Ejemplos de unidades:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC034;Example Units:;Exemples d'unités;Beispiele für Einheiten:;;Ejemplos de unidades:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC037;Example Units:;Exemples d'unités;Beispiele für Einheiten:;;Ejemplos de unidades:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC038;Example Units:;Exemples d'unités;Beispiele für Einheiten:;;Ejemplos de unidades:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC040;Example Units:;Exemples d'unités;Beispiele für Einheiten:;;Ejemplos de unidades:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC041;Example Portraits:;Exemples de portraits;Beispiele für Porträts:;;Ejemplos de retratos:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC043;Example Units:;Exemples d'unités;Beispiele für Einheiten:;;Ejemplos de unidades:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC044;Example Portraits:;Exemples de portraits;Beispiele für Porträts:;;Ejemplos de retratos:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC046;Example Portraits:;Exemples de portraits;Beispiele für Porträts:;;Ejemplos de retratos:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC047;Example Portraits:;Exemples de portraits;Beispiele für Porträts:;;Ejemplos de retratos:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC048;Interesting characters to play:;Personnages intéressants :;Interessante Charaktere:;;Personajes interesantes:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC051;Example Units:;Exemples d'unités;Beispiele für Einheiten:;;Ejemplos de unidades:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC052;Example Portraits:;Exemples de portraits;Beispiele für Porträts:;;Ejemplos de retratos:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC055;Example Content:;Exemples de contenu;Beispiele für Inhalt:;;Ejemplo de contenido:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC063;Example Content:;Exemples de contenu;Beispiele für Inhalt:;;Ejemplo de contenido:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC067;Example Content:;Exemples de contenu;Beispiele für Inhalt:;;Ejemplo de contenido:;;;;;;;;;x
LANDING_EXAMPLE_TITLE_DLC072;More example portraits:;D'autres exemples de portraits:;Weitere Beispiele für Porträts:;;Más ejemplos de retratos:;;;;;;;;;x
LANDING_EXPANSION_FLAVOR_TEXT_DLC007;Description: \nIn the turmoil of Europe, the Holy Father declares that all those who go to liberate the Holy Land will be freed of their sins. Islam, with several large kingdoms and empires, is under attack by the fractious Catholic realms. One must rise up to defend their faith. \n\n§YThe Sword of Islam§! adds playable Muslim rulers to the game, and with them comes new unique gameplay. Balance Greed versus Nobility with the Dynasty Decadence System. Islam is traditionally a religion of modesty, Decadence can cause your dynasty to collapse from within if you engage in immoral behavior. With a different culture enabling polygamy, one can have up to four wives for Muslim rulers. \n\n"The Ummah is under attack. All true Muslims must be charitable in peace and relentless in Jihad. Let the Sword of Islam fall upon the infidels that threaten our lands, our faith!";Alors que l'Europe est dans la tourmente, le Saint-Père déclare que tous ceux qui iront libérer la Terre sainte seront absous de leurs péchés. L'islam, avec plusieurs grands royaumes et empires, est attaqué par les pays catholiques fractionnés. Il faut défendre sa foi. \n« §YL'Épée de l'islam§! » ajoute des dirigeants musulmans jouables au jeu et plus de jouabilité. Trouvez l'équilibre entre avidité et noblesse avec le système de décadence dynastique. L'islam est traditionnellement une religion de modestie et la décadence peut provoquer l'effondrement de votre dynastie de l'intérieur si vous vous engagez dans un comportement immoral. Avec une culture permettant la polygamie, on peut avoir jusqu'à quatre femmes. \n\n« La Oumma est attaquée : tous les vrais musulmans doivent être charitables en période de paix et implacables dans le djihad. Que l'épée de l'islam s'abatte sur les infidèles qui menacent nos terres et notre foi ! »;Während der Zeit der Aufruhr in Europa erklärt der Heilige Vater, dass all jene, die das Heilige Land befreien, von ihren Süden erlöst werden. Der Islam mit seinen vielen Reichen wird von den zerstrittenen Katholiken angegriffen. Jemand muss sich erheben, um den Glauben zu verteidigen.\n\n§YSword of Islam§! lässt Euch muslimische Herrscher spielen, die einzigartige und neue Spielinhalte haben. Findet mit dem Dekadenzsystem ein Gleichgewicht zwischen Gier und Adel. Der Islam ist traditionell eine Religion der Bescheidenheit und Dekadenz kann dazu führen, dass Eure Dynastie von innen heraus kollabiert. Mit einer Kultur, die Polygamie ermöglicht, können muslimische Herrscher bis zu vier Frauen haben.\n\n"Die Umma wird angegriffen. Alle wahren Muslime sollen in Zeiten des Friedens großzügig und in Zeiten des Dschihads unbarmherzig sein. Lasst das Schwert des Islam auf die Ungläubigen, die unsere Länder und unseren Glauben bedrohen, niederfallen!";;En una Europa agitada, el Santo Padre declara que todos aquellos que acudan a  liberar Tierra Santa verán sus pecados perdonados. El islam, con varios grandes reinos e imperios, está bajo el ataque de los fraccionados reinos católicos. Debemos alzarnos para defender nuestra fe. n\n§YSword of islam§! añade gobernantes musulmanes jugables, y con ellos viene un nuevo y especial modo de juego. Equilibra Codicia contra Nobleza con el Sistema de decadencia de la dinastía. Siendo el islam es una religión tradicionalmente modesta, Decadencia puede llevar a la caída de tu dinastía si te involucras en comportamientos inmorales. Con una cultura diferente que permite la poligamia, los gobernantes musulmanes pueden tener hasta cuatro esposas. "La umma se ve atacada. Todos los verdaderos musulmanes deben ser caritativos en la paz e implacables en la Yihad. ¡Que la Espada del islam caiga sobre los infieles que amenazan nuestras tierras, nuestra fe!";;;;;;;;;x
LANDING_EXPANSION_FLAVOR_TEXT_DLC011;Description: \nThe Legacy of Rome expansion focuses on the rich political world of Byzantine Empire. The vassals have been scheming, they have split into factions, and they are banding together to revolt against your rule. This expansion contains a wealth of new features to outsmart them and maintain your empire. \n\nNew sets of decisions and events specifically designed with the Byzantine Empire in mind, like being able to blind and castrate your prisoners.\n\nOrthodox rulers can Mend the Schism, reuniting the Western and Eastern halves of the church and rendering Roman Catholicism a heresy. You also get a new army type, Retinues. The difference from feudal levies, those of the Byzantines never need to be disbanded.\n\nThe final breaths of the Roman Empire are in your hands!;« L'héritage de Rome » se concentre sur le monde politique de l'Empire byzantin. Les vassaux complotent, forment des factions et se révoltent contre votre domination. Cette extension contient une multitude de nouvelles fonctionnalités pour les contrer et maintenir votre empire. \n\nDe nouvelles séries de décisions et d'événements spécialement conçus pour l'Empire byzantin, comme pouvoir aveugler et châtrer vos prisonniers. \n\nLes dirigeants orthodoxes peuvent mettre fin au grand schisme en réunissant les moitiés occidentale et orientale de l'Église et en faisant du catholicisme romain une hérésie. Vous obtenez également l'escorte, un nouveau type d'armée qui contrairement aux levées féodales n'a pas besoin d'être dispersé. \n\nLe dernier souffle de l'Empire romain est entre vos mains !;Die Erweiterung "Legacy of Rome" konzentriert sich auf das byzantinische Reich. In der stark politischen Welt von Byzanz schmieden Vasallen Intrigen. Sie haben sich in Fraktionen aufgeteilt und verbünden sich, um sich gegen Eure Herrschaft aufzulehnen. Diese Erweiterung enthält Möglichkeiten, um sie zu überlisten und Euer Reich zu stabilisieren.\n\nEs gibt neue Entscheidungen und Ereignisse, die speziell auf das Byzantinische Reich zugeschnitten sind, wie die Fähigkeit Gefangene zu blenden und zu kastrieren.\n\nOrthodoxe Herrscher können das Schisma heilen, die westliche und östliche Kirche wiedervereinigen und den Katholizismus zur Häresie machen. Ihr erhaltet auch einen neuen Armeetyp, das Gefolge, dessen Unterschied zu feudalen Aufgeboten ist, dass es niemals aufgelöst werden muss\n\nDie letzten Atemzüge des Römischen Reiches liegen in Eurer Hand!;;Legacy of Rome se centra en el rico mundo político del Imperio Bizantino. Los vasallos han estado maquinando, se han dividido en facciones, y se están uniendo para rebelarse contra ti. Esta expansión contiene gran cantidad de nuevas características para superarlos y preservar tu imperio. \n\nNuevas decisiones y eventos diseñados y pensados específicamente para el Imperio Bizantino, como ser capaz de cegar y castrar a tus prisioneros. \n\nLos gobernantes ortodoxos pueden reparar el cisma, uniendo las mitades occidental y oriental de la Iglesia y convirtiendo al catolicismo romano en herejía. También tienes un nuevo tipo de ejército, los Séquitos. A diferencia de las levas feudales, los bizantinos no necesitan ser licenciados.\n\n¡Los últimos alientos del Imperio romano están en tus manos!;;;;;;;;;x
LANDING_EXPANSION_FLAVOR_TEXT_DLC018;Description: \nIt is the late 13th century and Europe is still reeling from the all-conquering Mongol Hordes. Just as the Lords of the West breathe a sigh of relief, another threat looms on the horizon. Strange ships bearing winged serpents and grinning skulls, symbols never before seen in the known world, have been sighted all along the Atlantic coast. \n\nAs the sun sets on the shores of Morocco, Portugal and Ireland, the largest fleet that has ever set sail approaches land, ready to invade in the name of bloodthirsty gods.\n\nThis fantasy scenario marks Paradox Development Studios first departure from history. Hearing of Europe from traveling Northmen, the blood drenched Aztec Civilization has risen early and now spread like a virulent plague. Prepare to defend all you hold dear against the Sunset Invasion!;C'est la fin du XIIIe siècle et l'Europe est encore sous le choc des hordes mongoles conquérantes. À peine les seigneurs de l'ouest poussent un soupir de soulagement, qu'une autre menace se profile. Des navires étranges portant des serpents ailés et des crânes grimaçants, symboles jamais vus dans le monde connu, ont été aperçus tout le long de la côte atlantique. \n\nAlors que le soleil se couche sur les côtes marocaine, portugaise et irlandaise, la plus grande flotte jamais observée s'approche de la terre, prête à envahir au nom des dieux assoiffés de sang. \n\nCe scénario imaginaire est notre premier écart par rapport à l'Histoire. D'après les voyageurs vikings, les sanguinaires Aztèques ont débarqué et se répandent maintenant comme une peste virulente. Préparez-vous à défendre tout ce que vous chérissez contre l'invasion du Soleil Couchant !;Es ist das späte 13. Jahrhundert und Europa ist noch immer von der alles beherrschenden Mongolenhorde aus der Bahn geworfen. Als die Herren des Westens gerade aufatmen, droht eine weitere Gefahr am Horizont. Seltsame Schiffe mit gestreiften Schlangen und grinsenden Schädeln, Symbolen, die nie zuvor gesehen wurden, wurden überall entlang der atlantischen Küste gesichtet.\n\nAls die Sonne an den Ufern von Marokko, Portugal und Irland untergeht, nähert sich die größte Flotte, die je Segel gesetzt hat, bereit diese im Namen der blutrünstigen Götter zu erobern...\n\nDieses Fantasieszenario zeigt die erste Abweichung des Paradox Development Studios von der Geschichte. Durch reisende Nordmännern von Europa hörend, stieg die blutgetränkte aztekische Zivilisation früh auf und verbreitete sich nun wie eine bösartige Plage. Bereitet Euch darauf vor, alles, was Ihr besitzt, gegen die Invasion aus dem Land der untergehenden Sonne zu verteidigen!;;Estamos finales del siglo XIII y Europa sigue temblando por las conquistadoras hordas mongolas. Justo cuando los señores de Occidente suspiran de alivio, otra amenaza se cierne sobre el horizonte. Extraños barcos con serpientes emplumadas y cráneos sonrientes, símbolos nunca antes vistos en el mundo conocido, han sido vistos a lo largo de la costa atlántica. \n\nSegún se pone el sol se pone en las costas de Marruecos, Portugal e Irlanda, la flota más grande que jamás zarpó se acerca a tierra, lista para invadir en nombre de dioses sanguinarios. \n\nEste escenario fantástico marca la primera desviación de la historia de Paradox Development Studio. Tras oír hablar de Europa a los viajeros del Norte, la sangrienta civilización azteca, se ha levantado antes y ahora se propaga como una plaga virulenta. ¡Prepárate para defender todo lo que amas contra la Invasión del ocaso!;;;;;;;;;x
LANDING_EXPANSION_FLAVOR_TEXT_DLC022;Description: \nIn The Republic you play as a Patrician in one of the great medieval Merchant Republics. Control the sea lanes and the coasts of Europe, survive feuds with other Patrician families and plot to seize Trade Posts from your rivals. Expand your trade empire as you compete with the other families for the coveted position of Doge and the leadership of the Republic. \n\nExperience a new and different type of game by playing as one of the great Merchant Republics: Venice, Genoa, Pisa, the Hanseatic League, or Gotland. Guide your dynasty to fortune in a world dominated by kings and emperors. \n\nYour Trade Posts are your source of income. Construct them in coastal provinces of yours and others. However, ensure you have good diplomatic relations with those countries lest they, or a rival merchant republic, tries to seize your money.;Dans 'La République', vous jouez en tant que patricien de l'une des grandes républiques marchandes médiévales. Contrôlez les voies maritimes et les côtes d'Europe, vivez les querelles avec d'autres familles patriciennes et complotez pour saisir les comptoirs de vos rivaux. Développez votre empire commercial en rivalisant avec les autres familles pour le poste convoité de Doge et la direction de la République. \n\nFaites l'expérience d'un nouveau type de jeu en jouant l'une des grandes républiques marchandes : Venise, Gênes, Pise, la Ligue hanséatique ou Gotland. Guidez votre dynastie vers la fortune dans un monde dominé par les rois et les empereurs. \n\nVos comptoirs sont votre source de revenu. Construisez-les dans vos provinces côtières et dans celles des autres. Cependant, assurez-vous d'avoir de bonnes relations diplomatiques avec ces pays, de peur qu'eux ou une république marchande rivale n'essaient de s'emparer de votre argent.;In "The Republic" spielt Ihr als Patrizier in einer der größten mittelalterlichen Handelsrepubliken. Kontrolliert die Seewege und Küsten Europas, überlebt Fehden mit anderen Patrizierfamilien, erobert Handelsposten von Euren Rivalen und vergrößert Euer Handelsimperium, um die begehrte Position des Dogen und die Führung in der Republik zu erlangen.\n\nErlebt eine neue, andere Art von Spiel, indem Ihr als eine der großen Handelsrepubliken auftreten: Venedig, Genua, Pisa, die Hanse oder Gotland. Führt Eure Dynastie zum Reichtum in einer von Königen und Kaisern dominierten Welt.\n\nEure Handelsposten sind Eure Einkommensquelle. Konstruiert sie in eigenen Küstenprovinzen oder derer von anderen, aber achtet darauf, zu diesen Ländern gute Beziehungen zu unterhalten, damit sie oder eine konkurrierende Handelsrepublik nicht Euer Geld beschlagnahmen.;;"En The Republic juegas como patricio de una de las grandes repúblicas mercantes medievales. Controla las rutas marítimas y las costas de Europa, sobrevive a las enemistades con otras familias patricias y conspira para arrebatar puestos comerciales a tus rivales. Expande tu imperio comercial mientras compites con las otras familias por el codiciado puesto de dux y el liderazgo de la república. \n\nExperimenta un modo de juego nuevo y diferente como una de las grandes repúblicas mercantes: Venecia, Génova, Pisa, la Liga Hanseática o Gotland. Lleva a tu dinastía a la fortuna en un mundo dominado por reyes y emperadores. \n\nTus puestos comerciales son tu fuente de ingresos, constrúyelos en provincias costeras y otras. Sin embargo, asegúrate de tener buenas relaciones diplomáticas con esos países para que ni ellos ni una república mercante rival, intenten apoderarse de tu dinero.";;;;;;;;;x
