EVTOPTFUS_FROM_TRUTH_BOMB_TT;§Y[From.GetFirstName]§! might be pleased with you.;§Y[From.GetFirstName]§! pourrait être content[From.Get_E] de vous.;§Y[From.GetFirstName]§! könnte mit Euch zufrieden sein.;;§Y[From.GetFirstName]§! podría estar encantad[From.GetOA] contigo.;;;;;;;;;x
EVTOPTF_ZE_12014;But [Root.GetSheHe] is my friend!;Mais c'est mon ami !;Aber [Root.GetSheHe] und ich sind doch Freunde!;;¡Pero [Root.GetSheHe] es mi amig[Root.GetOA]!;;;;;;;;;x
EVTOPTF_ZE_12020;Yes, I will sing.;Oui, je vais chanter.;Ja, ich werde singen.;;Sí, cantaré.;;;;;;;;;x
EVTOPTF_ZE_12022;How nice!;Comme c'est gentil !;Wie nett!;;¡Que agradable!;;;;;;;;;x
EVTOPTF_ZE_12024;I don't care.;Je n'en ai que faire !;Ist mir egal.;;No me importa;;;;;;;;;x
EVTOPTF_ZE_12030;No... it's too high.;Non... C'est trop haut.;Nein ... es ist zu hoch.;;No... es demasiado alto.;;;;;;;;;x
EVTOPTF_ZE_12032;Sounds like fun!;Ça a l'air amusant !;Das klingt nach jeder Menge Spaß!;;¡Suena divertido!;;;;;;;;;x
EVTOPTF_ZE_12034;Owww!;Haaaaa !;Aua!;;¡Ayyy!;;;;;;;;;x
EVTOPTF_ZE_12040;Go home.;Retourner à la maison.;Geht nach Hause.;;Volver a casa;;;;;;;;;x
EVTOPTF_ZE_12044;At least I tried.;Au moins, j'ai essayé.;Wenigstens habe ich es versucht.;;Al menos he intentado.;;;;;;;;;x
EVTOPTF_ZE_12050;Noone can know I'm here.;Personne ne doit savoir que je suis ici.;Niemand kann wissen, dass ich hier bin.;;Nadie puede saber que estoy aquí.;;;;;;;;;x
EVTOPTF_ZE_12052;[From.GetSheHeCap]'ll get it right soon.;[From.GetIlElleCap] finira par y arriver.;[From.GetSheHeCap] wird den Dreh bald heraushaben.;;[From.GetSheHeCap] lo hará bien pronto.;;;;;;;;;x
EVTOPTF_ZE_12054;I am good at other things.;Il y a d'autres choses pour lesquelles je me débrouille.;Dafür kann ich andere Dinge.;;Soy bueno en otras cosas.;;;;;;;;;x
EVTOPTF_ZE_12056;I'm glad [From.GetSheHe] doesn't dwell too much on these things.;Heureusement, [From.GetIlElle] ne s'apitoie pas sur son sort.;Zum Glück hält [From.GetSheHe] sich nicht zu lange mit solchen Dingen auf.;;Me alegro que [From.GetSheHe] no le dé demasiado vueltas a esas cosas.;;;;;;;;;x
EVTOPTF_ZE_12060;Keep on reading.;Continuer de lire.;Ich werde weiter lesen.;;Seguir leyendo.;;;;;;;;;x
EVTOPTF_ZE_12062;[From.GetFirstName] is so kind.;[From.GetFirstName] est si aimable.;[From.GetFirstName] ist so freundlich.;;[From.GetFirstName] es tan amable.;;;;;;;;;x
EVTOPTF_ZE_12064;Read a book about money.;Lire un livre sur l'argent.;Ein Buch zum Thema Geld lesen.;;Leer un libro sobre dinero.;;;;;;;;;x
EVTOPTF_ZE_12070;Hard work is good for discipline.;Travailler dur est bon pour forger la discipline.;Durch harte Arbeit lernt man Disziplin.;;El trabajo duro es bueno para la disciplina.;;;;;;;;;x
EVTOPTF_ZE_12072;Guards!;Gardes !;Wachen!;;¡Guardias!;;;;;;;;;x
EVTOPTF_ZE_12074;Nothing has to be boring.;L'ennui n'est qu'un point de vue.;Nichts muss langweilig sein.;;Nada tiene por qué ser aburrido.;;;;;;;;;x
EVTOPTF_ZE_12080;I can explain when I get back.;Je pourrai tout expliquer une fois de retour.;Ich kann es erklären, wenn ich zurück bin.;;Puedo explicarlo cuando regrese.;;;;;;;;;x
EVTOPTF_ZE_12084;I feel terrible.;Je me sens vraiment mal.;Ich fühle mich furchtbar.;;Me siento fatal.;;;;;;;;;x
EVTOPTF_ZE_12090;I don't want to get wet, I'll wait.;Mais je veux éviter de me tremper, je vais attendre.;Ich möchte nicht nass werden. Ich werde warten.;;No quiero mojarme, esperaré.;;;;;;;;;x
EVTOPTF_ZE_12092;That's nice.;C'est super.;Das ist nett.;;Está bien.;;;;;;;;;x
EVTOPTF_ZE_12094;I guess it's fine.;Je suppose que ça ira.;Vermutlich ist es so in Ordnung.;;Supongo que está bien.;;;;;;;;;x
EVTOPTF_ZE_12096;Peace at last.;Enfin la paix.;Endlich Frieden.;;Paz al fin.;;;;;;;;;x
EVTOPTF_ZE_12100;I should tell someone.;Je devrais en parler à quelqu'un...;Ich sollte jemandem davon erzählen.;;Debería decírselo a alguien.;;;;;;;;;x
EVTOPTF_ZE_12102;[From.GetSheHeCap] is a joy to have around.;[From.GetIlElleCap] est adorable. C'est un plaisir d'être en sa présence.;[From.GetSheHeCap] ist wirklich eine gute Gesellschaft.;;[From.GetSheHeCap] es una alegría tenerlo aquí.;;;;;;;;;x
EVTOPTF_ZE_12104;It's probably a boring letter anyway.;C'est certainement une lettre ennuyeuse, de toute façon.;Wahrscheinlich ist der Brief ohnehin langweilig.;;De toda maneras, seguro que es una carta aburrida.;;;;;;;;;x
EVTOPTF_ZE_12110;I can collect alms to keep for myself.;Je peux collecter l'aumône et la garder pour moi.;Ich kann Almosen sammeln und sie dann für mich selbst behalten.;;Puedo guardarme la limosna para mí.;;;;;;;;;x
EVTOPTF_ZE_12112;I can always count on [From.GetFirstName].;Je peux toujours compter sur [From.GetFirstName].;Auf [From.GetFirstName] kann ich mich jederzeit verlassen.;;Siempre puedo contar con [From.GetFirstName].;;;;;;;;;x
EVTOPTF_ZE_12114;This is not what I meant.;Ce n'est pas ce que je voulais dire.;Das habe ich nicht gemeint.;;Esto no es lo que quise decir.;;;;;;;;;x

EVTOPTG_ZE_12034;Ha!;Ha !;Ha!;;¡Ja!;;;;;;;;;x
EVTOPTG_ZE_12054;Donate some money for food and clothes.;Donner de l'argent pour manger et se vêtir.;Schenkt etwas Geld für Kleidung und Essen.;;Donar algo de dinero para alimentos y ropa.;;;;;;;;;x
EVTOPTG_ZE_12064;I guess I'll have to go then.;Pas d'autre choix que d'y aller, j'imagine.;Vermutlich muss ich gehen.;;Supongo que entonces tendré que ir.;;;;;;;;;x
EVTOPTG_ZE_12074;She is stupid.;Elle est stupide.;Sie ist doof.;;Es tonta.;;;;;;;;;x
EVTOPTG_ZE_12084;Next time I will take my things with me.;La prochaine fois, j'emporterai mes affaires.;Das nächste Mal werde ich meine Sachen mitnehmen.;;La próxima vez me llevaré mis cosas conmigo.;;;;;;;;;x
EVTOPTG_ZE_12094;But now some of it is too cold.;Mais maintenant, une partie est trop froide.;Aber jetzt ist es teilweise zu kalt.;;Pero una parte está demasiado fría.;;;;;;;;;x
EVTOPTG_ZE_12104;I'm glad I found out!;Quel bonheur d'avoir mis la main dessus !;Ich bin froh, dass ich das nun weiß!;;¡Me alegro de haberlo averiguado!;;;;;;;;;x
EVTOPTG_ZE_12114;I shouldn't have said anything.;J'aurais mieux fait de me taire.;Ich hätte nichts sagen sollen.;;No debería haber dicho nada.;;;;;;;;;x
EVTOPTH_ZE_12054;Tell child to ask their mom and dad.;Dire à l'enfant de demander à ses parents.;Sagt dem Kind, dass es seine Eltern darum bitten soll.;;Dile al niño que se lo pida a su papá y su mamá.;;;;;;;;;x
EVTOPTH_ZE_12064;Maybe I'll just watch them.;Je vais me contenter de les regarder.;Vielleicht schaue ich ihnen einfach zu.;;Tal vez sólo les mire.;;;;;;;;;x
EVTOPTH_ZE_12094;Alright, I'll eat the cold food.;Bon, je vais manger la nourriture froide.;In Ordnung, dann esse ich mein Essen eben kalt.;;Bueno, comeré la comida fría.;;;;;;;;;x
EVTOPTH_ZE_12104;I was meant to learn.;L'apprentissage, c'est ma destinée.;Es war mir bestimmt, das zu erfahren.;;Nací para aprender.;;;;;;;;;x
EVTOPTH_ZE_12114;I am being tested, I must stay here.;Ma dévotion est mise à l'épreuve, je dois rester.;Ich werde getestet, ich muss hierbleiben.;;Estoy siendo probado, me debo quedarme aquí.;;;;;;;;;x

EVTOPTI_ZE_12064;I'll join in.;Je vais me joindre à eux !;Ich werde mitmachen.;;Participo.;;;;;;;;;x
EVTOPTI_ZE_12094;Yum yum.;Miam miam.;Lecker.;;Ñam ñam.;;;;;;;;;x
EVTOPTI_ZE_12104;What a great day.;Quelle superbe journée.;Was für ein toller Tag.;;¡Qué gran día!;;;;;;;;;x
EVTOPTI_ZE_12114;I can't miss fencing practice.;Je ne peux pas manquer ma leçon d'escrime.;Ich darf meine Fechtübungen nicht verpassen.;;No puedo faltar a la clase de esgrima.;;;;;;;;;x

EVTOPTJ_ZE_12094;I don't feel so good.;Je ne me sens pas très bien...;Ich fühle mich etwas unwohl.;;No me siento bien.;;;;;;;;;x

EVTOPTAFF;May lead to §YAffectionate§!;Pourrait mener à un caractère §Ytendre§!;Kann zu §YAnhänglichkeit§! führen;;Puede llevar a §YAfectuoso§!;;;;;;;;;x
EVTOPTAFF_FROM;§Y[From.GetFirstName]§! may gain §YAffectionate§!;§Y[From.GetFirstName]§! pourrait développer un caractère §Ytendre§!;§Y[From.GetFirstName]§! wird eventuell §Yanhänglich§!;;§Y[From.GetFirstName]§! obtendría §YAfectuoso§!;;;;;;;;;x

EVTOPTBRO;May lead to §YBrooding§!;Pourrait mener à un caractère §Ysongeur§!;Kann zu §YGrübelei§! führen;;Puede llevar a §Yamenazador§!;;;;;;;;;x
EVTOPTBRO_FROM;§Y[From.GetFirstName]§! has a high chance to gain §YBrooding§!\n§Y[From.GetFirstName]§! has a low chance to gain §YTimid§!;§Y[From.GetFirstName]§! a une forte probabilité de développer un caractère §Ysongeur§!\n§Y[From.GetFirstName]§! a une faible probabilité d'obtenir le trait §YTimidité§!;§Y[From.GetFirstName]§! wird mit hoher Wahrscheinlichkeit §YGrüblerisch§!\n§Y[From.GetFirstName]§! wird mit niedriger Wahrscheinlichkeit §YBefangen§!;;§Y[From.GetFirstName]§! tiene grandes posibilidades de ganar §YTaciturno§!\n§Y[From.GetFirstName]§! tiene pocas posibilidades de ganar §YTímido§!;;;;;;;;;x
EVTOPTBRO_FROM_B;§Y[From.GetFirstName]§! has a high chance to gain §YTimid§!\n§Y[From.GetFirstName]§! has a low chance to gain §YBrooding§!;§Y[From.GetFirstName]§! a une forte probabilité d'obtenir le trait §YTimidité§!\n§Y[From.GetFirstName]§! a une faible probabilité de développer un caractère §Ysongeur§!;§Y[From.GetFirstName]§! wird mit hoher Wahrscheinlichkeit §YBefangen§!\n§Y[From.GetFirstName]§! wird mit niedriger Wahrscheinlichkeit §YGrüblerisch§!;;§Y[From.GetFirstName]§! tiene grandes posibilidades de ganar §YTímido§!\n§Y[From.GetFirstName]§! tiene pocas posibilidades de ganar §YTaciturno§!;;;;;;;;;x

EVTOPTCON;May lead to §YConscientious§!;Pourrait mener à un caractère §Yconsciencieux§!;Kann zu §YPflichtbewusstsein§! führen;;Puede llevar a §Yconcienzudo§!;;;;;;;;;x
EVTOPTCON_FROM;§Y[From.GetFirstName]§! may gain §YConscientious§!;§Y[From.GetFirstName]§! pourrait développer un caractère §Yconsciencieux§!;§Y[From.GetFirstName]§! wird eventuell §Ypflichtbewusst§!;;§Y[From.GetFirstName]§! obtendría §Yconcienzudo§!;;;;;;;;;x

EVTOPTFUS;May lead to §YFussy§!;Pourrait mener à un caractère §Ypointilleux§!;Kann zu §YÜbereifer§! führen;;Puede llevar a §Yquisquilloso§!;;;;;;;;;x
EVTOPTFUS_FROM;§Y[From.GetFirstName]§! may gain §YFussy§!;§Y[From.GetFirstName]§! pourrait développer un caractère §Ypointilleux§!;§Y[From.GetFirstName]§! wird eventuell §Yübereifrig§!;;§Y[From.GetFirstName]§! obtendría §Yquisquilloso§!;;;;;;;;;x

EVTOPTHAU;May lead to §YHaughty§!;Pourrait mener à un caractère §Yhautain§!;Kann zu §YÜberheblichkeit§! führen;;Puede llevar a §YAltanero§!;;;;;;;;;x
EVTOPTHAU_FROM;§Y[From.GetFirstName]§! may gain §YHaughty§!;§Y[From.GetFirstName]§! pourrait développer un caractère §Yhautain§!;§Y[From.GetFirstName]§! wird eventuell §Yüberheblich§!;;§Y[From.GetFirstName]§! obtendría §YAltanero§!;;;;;;;;;x

EVTOPTIDO;May lead to §YIdolizer§!;Pourrait mener à un caractère §Yidolâtre§!;Kann zu §YAnbetung§! führen;;Puede llevar a §Yadorador§!;;;;;;;;;x
EVTOPTIDO_FROM;§Y[From.GetFirstName]§! may gain §YIdolizer§!;§Y[From.GetFirstName]§! pourrait développer un caractère §Yidolâtre§!;§Y[From.GetFirstName]§! wird eventuell §Yanbetend§!;;§Y[From.GetFirstName]§! obtendría §Yadorador§!;;;;;;;;;x

EVTOPTIND;May lead to §YIndolent§!;Pourrait mener à un caractère §Yveule§!;Kann zu §YTrägheit§! führen;;Puede llevar a §Yindolente§!;;;;;;;;;x
EVTOPTIND_FROM;§Y[From.GetFirstName]§! may gain §YIndolent§!;§Y[From.GetFirstName]§! pourrait développer un caractère §Yveule§!;§Y[From.GetFirstName]§! wird eventuell §Yverzagt§!;;§Y[From.GetFirstName]§! obtendría §Yindolente§!;;;;;;;;;x

EVTOPTPLA;May lead to §YPlayful§!;Pourrait mener à un caractère §Yespiègle§!;Kann zu §YAusgelassenheit§! führen;;Puede llevar a §Yjuguetón§!;;;;;;;;;x
EVTOPTPLA_FROM;§Y[From.GetFirstName]§! may gain §YPlayful§!;§Y[From.GetFirstName]§! pourrait développer un caractère §Yespiègle§!;§Y[From.GetFirstName]§! wird eventuell §Yausgelassen§!;;§Y[From.GetFirstName]§! obtendría §Yjuguetón§!;;;;;;;;;x

EVTOPTROW;May lead to §YRowdy§!;Pourrait mener à un caractère §Ychahuteur§!;Kann zu §YRauflust§! führen;;Puede llevar a §Yalborotado§!;;;;;;;;;x
EVTOPTROW_FROM;§Y[From.GetFirstName]§! may gain §YRowdy§!;§Y[From.GetFirstName]§! pourrait développer un caractère §Ychahuteur§!;§Y[From.GetFirstName]§! wird eventuell §Yrauflustig§!;;§Y[From.GetFirstName]§! obtendría §Yalborotado§!;;;;;;;;;x

EVTOPTTIM;May lead to §YTimid§!;Pourrait mener à un caractère §Ytimide§!;Kann zu §YFurcht§! führen;;Puede llevar a §YTimido§!;;;;;;;;;x
EVTOPTTIM_FROM;§Y[From.GetFirstName]§! may gain §YTimid§!;§Y[From.GetFirstName]§! pourrait développer un caractère §Ytimide§!;§Y[From.GetFirstName]§! wird eventuell §Yschreckhaft§!;;§Y[From.GetFirstName]§! obtendría §YTimido§!;;;;;;;;;x

EVTOPTWIL;May lead to §YWillful§!;Pourrait mener à un caractère §Yopiniâtre§!;Kann zu §YSturheit§! führen;;Puede llevar a §Ytozudo§!;;;;;;;;;x
EVTOPTWIL_FROM;§Y[From.GetFirstName]§! may gain §YWillful§!;§Y[From.GetFirstName]§! pourrait développer un caractère §Yopiniâtre§!;§Y[From.GetFirstName]§! wird eventuell §Ystur§!;;§Y[From.GetFirstName]§! obtendría §Ytozudo§!;;;;;;;;;x

EVTDESC_ZE_2100;I've gotten an increased amount of questions from [From.GetFirstName] lately about [Root.Religion.GetHighGodName] and the rituals of the [Root.Religion.GetName] faith.;Dernièrement, j'ai reçu de nombreuses questions de la part de [From.GetFirstName] à propos [Root.Get_du_HighGod] et des rituels de la religion [Root.Religion.GetName].;[From.GetFirstName] stellt mir in letzter Zeit häufig Fragen zu [Root.Religion.GetHighGodName] und den Riten des [Root.Religion.GetName]en Glaubens.;;Últimamente he recibido un aumento en la cantidad de preguntas de [From.GetFirstName] sobre [Religion.GetHighGodName] y los rituales de la fe [Religion.GetName];;;;;;;;;x
EVTDESC_ZE_2101;Over the past weeks I've grown more and more curious about the beliefs and rituals of my [GetFromRelation]. Today [From.GetSheHe] finally began to answer my repeated questions about [From.Religion.GetHighGodName].;Les dernières semaines, ma curiosité concernant les croyances et les rituels de m[From.GetOnA] [GetFromRelation] a grandi. Aujourd'hui, [From.GetIlElle] a enfin commencé à répondre à mes questions répétées au sujet [From.Get_du_HighGod].;In den letzten Wochen wuchs meine Neugier in Bezug auf die Riten und die Religion von [GetFromRelation]. Heute beantwortete [From.GetSheHe] mir endlich einige meiner Fragen zu [From.Religion.GetHighGodName].;;En las últimas semanas me he vuelto más curioso acerca de las creencias y rituales de mi [GetFromRelation]. Hoy [From.GetSheHe] comenzó a responder mis preguntas repetidas sobre [From.Religion.GetHighGodName].;;;;;;;;;x
EVTDESC_ZE_2102;Your [GetFromRelation], [From.GetFirstName] has, through the teachings of [FromFrom.GetTitledFirstName], been studying the principles of the [FromFrom.Religion.GetName] faith;Par le biais des enseignements [FromFrom.Get_du_TitledFirstName], votre [GetFromRelation], [From.GetFirstName] a étudié les principes de la religion [FromFrom.Religion.GetName].;Euer [GetFromRelation], [From.GetFirstName], erfuhr unter Anleitung von [FromFrom.GetTitledFirstName] von den Grundsätzen des [FromFrom.Religion.GetName]en Glaubens.;;Tu [GetFromRelation], [From.GetFirstName] ha estudiado, a través de las enseñanzas de [FromFrom.GetTitledFirstName], los principios de la fe [FromFrom.Religion.GetName];;;;;;;;;x
EVTDESC_ZE_2120;During the past few months, [From.GetFirstName] has shown dogged determination in [From.GetHerHis] studies of our language and has now also expressed a desire to study the history of my people's ancestors.;Lors des derniers mois, [From.GetFirstName] a montré une forte détermination lors de ses études de notre langue et a également exprimé le désir d'étudier l'histoire de nos ancêtres.;In den letzten Monaten zeigte [From.GetFirstName] den schier unbändigen Willen zum Erlernen unserer Sprache. Nun möchte das Kind mehr über die Geschichte unserer Vorfahren erfahren.;;Durante los últimos meses, [From.GetFirstName] ha demostrado determinación obstinada en [From.GetHerHis] estudios de nuestra lengua y ahora también ha expresado su deseo de estudiar la historia de los antepasados de mi pueblo.;;;;;;;;;x
EVTDESC_ZE_2121;Pleased with the progress I'm making with learning the local language, [From.GetFirstName] has brought me a book about the ancestry of the [From.Culture.GetName] people.;Se réjouissant des progrès de mon apprentissage de la langue locale, [From.GetFirstName] m'a apporté un livre sur les ancêtres du peuple de culture [From.Culture.GetName].;[From.GetFirstName] freut sich über die Fortschritte, die ich beim Lernen der hiesigen Sprache mache, und brachte mir ein Buch über die Ursprünge des [From.Culture.GetName] Volkes.;;Satisfecho con los progresos que he hecho con el aprendizaje de la lengua local, [From.GetFirstName]me ha traído un libro sobre los ancestros del pueblo [From.Culture.GetName]. ;;;;;;;;;x
EVTDESC_ZE_2122;Rumor has it that your [GetFromRelation] [From.GetFirstName] has been influenced by [From.GetHerHis] guardian's splendor. It is said that [From.GetFirstName] is now considered properly [From.Culture.GetName].;La rumeur veut que votre [GetFromRelation] [From.GetFirstName] admire la splendeur de son tuteur. [From.GetFirstName] est dorénavant véritablement de culture [From.Culture.GetName].;Gerüchten zufolge ließ sich Euer [GetFromRelation] [From.GetFirstName] durch den Vormund beeinflussen. Man sagt, dass [From.GetFirstName] mittlerweile [From.Culture.GetName] sei.;;Se rumorea que tu [GetFromRelation] [From.GetFirstName] se ha visto influido por el esplendor de [From.GetHerHis] tutor. Se dice que [From.GetFirstName] ahora se considera un verdadero [From.Culture.GetName].;;;;;;;;;x
EVTDESC_ZE_2130;To the [GetFromFromRootCompliment] [Root.GetTitledNameWithNick],\n\nI write to ask for your permission to give my ward, [From.GetFirstName], a proper [FromFrom.Religion.GetName] [FromFrom.Culture.GetName] upbringing.\n\nSigned [FromFrom.GetTitledFirstName].;[GetFromFromRootCompliment] [Root.GetTitledNameWithNick],\n\nJ'écris pour vous demander la permission de donner à ma pupille, [From.GetFirstName], une véritable éducation [FromFrom.Culture.GetName] [FromFrom.Religion.GetName].\n\nSigné [FromFrom.GetTitledFirstName].;[Root.GetTitledNameWithNick],\nvoller Respekt schreibe ich Euch mit der Bitte, meinem Mündel [From.GetFirstName] eine ordentliche [FromFrom.Religion.GetName] [FromFrom.Culture.GetName] Erziehung zu erlauben.\n\nGezeichnet [FromFrom.GetTitledFirstName].;;[GetFromFromRootCompliment] [Root.GetTitledNameWithNick],\n\nEscribo para solicitar vuestro permiso para dar a mi pupil[From.GetOA], [From.GetFirstName], una correcta educación [FromFrom.Religion.GetName] [FromFrom.Culture.GetName]. \n\nFirmado [FromFrom.GetTitledFirstName].;;;;;;;;;x
EVTDESC_ZE_2131;Dear [Root.GetTitledNameWithNick],\n\nYour initiative to teach [FromFrom.GetFirstName] about Heritage is most welcome.;Ch[Root.GetErEre] [Root.GetTitledNameWithNick],\n\nVotre initiative d'enseigner l'importance de l'héritage à [FromFrom.GetFirstName] est la bienvenue.;Liebe[Root.GetrMale] [Root.GetTitledNameWithNick],\n\nEure Initiative, [FromFrom.GetFirstName] in Tradition zu unterrichten, ist höchst willkommen.;;[Root.GetTitledNameWithNick]:\n\nTu iniciativa de enseñar a [FromFrom.GetFirstName] sobre su herencia es bienvenida.;;;;;;;;;x
EVTDESC_ZE_2140;To the [GetFromFromRootCompliment] [Root.GetTitledNameWithNick],\n\nI write to ask for your permission to give my ward, [From.GetFirstName], a proper [FromFrom.Religion.GetName] upbringing and learn the ways of [FromFrom.Religion.GetScriptureName].\n\nSigned [FromFrom.GetTitledFirstName].;[Root.GetTitledNameWithNick], [GetFromFromRootComplimentNounAdj]\n\nJe vous écris pour vous demander la permission de donner à m[From.GetOnA] pupille, [From.GetFirstName], une éducation [FromFrom.Religion.GetName] en lui transmettant les enseignements [FromFrom.Get_du_Scripture].\n\nSigné, [FromFrom.GetTitledFirstName].;An [GetFromFromRootCompliment] [Root.GetTitledNameWithNick],\nvoller Respekt schreibe ich Euch mit der Bitte, meinem Mündel [From.GetFirstName] eine ordentliche [FromFrom.Religion.GetName]e Erziehung zu erlauben, und die [FromFrom.Religion.GetScriptureName] zu erlernen.\n\nGezeichnet [FromFrom.GetTitledFirstName];;[GetFromFromRootCompliment] [Root.GetTitledNameWithNick]:\n\nEscribo para solicitar vuestro permiso para dar a mi aprendiz [From.GetFirstName] una correcta educación [FromFrom.Religion.GetName] para que aprenda sobre el camino de[FromFrom.Religion.GetScriptureName]. \n\nFirmado: [FromFrom.GetTitledFirstName].;;;;;;;;;x
EVTDESC_ZE_2141;Dear [Root.GetTitledNameWithNick],\n\nYour initiative to teach [FromFrom.GetFirstName] about your religion is most welcome and I accept your proposal.;Ch[Root.GetErEre] [Root.GetTitledNameWithNick],\n\nVotre initiative visant à enseigner à [FromFrom.GetFirstName] les principes de notre religion est vraiment la bienvenue. J'accepte.;Sehr geehrte[Root.GetrMale] [Root.GetTitledNameWithNick],\n\nIhre Initiative, [FromFrom.GetFirstName] über Ihre Religion zu lehren, ist sehr willkommen. Ich akzeptiere Ihren Vorschlag.;;[Root.GetTitledNameWithNick]:\n\nAcojo favorablemente tu iniciativa de enseñar a [FromFrom.GetFirstName] sobre tu religión, y acepto tu propuesta.;;;;;;;;;x
